bin_id	Clone_0	Clone_1
bin_2894	1	10
bin_2895	1	10
bin_2896	1	10
bin_2897	1	10
bin_2898	1	10
bin_2899	1	10
bin_2900	1	10
bin_2901	1	10
bin_2902	1	10
bin_2903	1	10
bin_2904	1	10
bin_2905	1	10
bin_2906	1	10
bin_2907	1	10
bin_2908	1	10
bin_2909	1	10
bin_2910	1	10
bin_2911	1	10
bin_2912	1	10
bin_2913	1	10
bin_2914	1	10
bin_2915	1	10
bin_2916	1	10
bin_2917	1	10
bin_2918	1	10
bin_2919	1	10
bin_2920	1	10
bin_2921	1	10
bin_2922	1	10
bin_2923	1	10
bin_2924	1	10
bin_2925	1	10
bin_2926	1	10
bin_2927	1	10
bin_2928	1	10
bin_2929	1	10
bin_2930	1	10
bin_2931	1	10
bin_2932	1	10
bin_2933	1	10
bin_2934	1	10
bin_2935	1	10
bin_2936	1	10
bin_2937	1	10
bin_2938	1	10
bin_2939	1	10
bin_2940	1	10
bin_2941	1	10
bin_2942	1	10
bin_2943	1	10
bin_2944	1	10
bin_2945	1	10
bin_2946	1	10
bin_2947	1	10
bin_2948	1	10
bin_2949	1	10
bin_2950	1	10
bin_2951	1	10
bin_2952	1	10
bin_2953	1	10
bin_2954	1	10
bin_2955	1	10
bin_2956	1	10
bin_2957	1	10
bin_2958	1	10
bin_2959	1	10
bin_2960	1	10
bin_2961	1	10
bin_2962	1	10
bin_2963	1	10
bin_2964	1	10
bin_2965	1	10
bin_2966	1	10
bin_2967	1	10
bin_2968	1	10
bin_2969	1	10
bin_2970	1	10
bin_2971	1	10
bin_2972	1	10
bin_2973	1	10
bin_2974	1	10
bin_2975	1	10
bin_2976	1	10
bin_2977	1	10
bin_2978	1	10
bin_2979	1	10
bin_2980	1	10
bin_2981	1	10
bin_2982	1	10
bin_2983	1	10
bin_2984	1	10
bin_2985	1	10
bin_2986	1	10
bin_2987	1	10
bin_2988	1	10
bin_2989	1	10
bin_2990	1	10
bin_2991	1	10
bin_2992	1	10
bin_2993	1	10
bin_2994	1	10
bin_2995	1	10
bin_2996	1	10
bin_2997	1	10
bin_2998	1	10
bin_2999	1	10
bin_3000	1	10
bin_3001	1	10
bin_3002	1	10
bin_3003	1	10
bin_3004	1	10
bin_3005	1	10
bin_3006	1	10
bin_3007	1	10
bin_3008	1	10
bin_3009	1	10
bin_3010	1	10
bin_3011	1	10
bin_3012	1	10
bin_3013	1	10
bin_3014	1	10
bin_3015	1	10
bin_3016	1	10
bin_3017	1	10
bin_3018	1	10
bin_3019	1	10
bin_3020	1	10
bin_3021	1	10
bin_3022	1	10
bin_3023	1	10
bin_3024	1	10
bin_3025	1	10
bin_3026	1	10
bin_3027	1	10
bin_3028	1	10
bin_3029	1	10
bin_3030	1	10
bin_3031	1	10
bin_3032	1	10
bin_3033	1	10
bin_3034	1	10
bin_3035	1	10
bin_3036	1	10
bin_3037	1	10
bin_3038	1	10
bin_3039	1	10
bin_3040	1	10
bin_3041	1	10
bin_3042	1	10
bin_3043	1	10
bin_3044	1	10
bin_3045	1	10
bin_3046	1	10
bin_3047	1	10
bin_3048	1	10
bin_3049	1	10
bin_3050	1	10
bin_3051	1	10
bin_3052	1	10
bin_3053	1	10
bin_3054	1	10
bin_3055	1	10
bin_3056	1	10
bin_3057	1	10
bin_3058	1	10
bin_3059	1	10
bin_3060	1	10
bin_3061	1	10
bin_3062	1	10
bin_3063	1	10
bin_3064	1	10
bin_3065	1	10
bin_3066	1	10
bin_3067	1	10
bin_3068	1	10
bin_3069	1	10
bin_3070	1	10
bin_3071	1	10
bin_3072	1	10
bin_3073	1	10
bin_3074	1	10
bin_3075	1	10
bin_3076	1	10
bin_3077	1	10
bin_3078	1	10
bin_3079	1	10
bin_3080	1	10
bin_3081	1	10
bin_3082	1	10
bin_3083	1	10
bin_3084	1	10
bin_3085	1	10
bin_3086	1	10
bin_3087	1	10
bin_3088	1	10
bin_3089	1	10
bin_3090	1	10
bin_3091	1	10
bin_3092	1	10
bin_3093	1	10
bin_3094	1	10
bin_3095	1	10
bin_3096	1	10
bin_3097	1	10
bin_3098	1	10
bin_3099	1	10
bin_3100	1	10
bin_3101	1	10
bin_3102	1	10
bin_3103	1	10
bin_3104	1	10
bin_3105	1	10
bin_3106	1	10
bin_3107	1	10
bin_3108	1	10
bin_3109	1	10
bin_3110	1	10
bin_3111	1	10
bin_3112	1	10
bin_3113	1	10
bin_3114	1	10
bin_3115	1	10
bin_3116	1	10
bin_3117	1	10
bin_3118	1	10
bin_3119	1	10
bin_3120	1	10
bin_3121	1	10
bin_3122	1	10
bin_3123	1	10
bin_3124	1	10
bin_3125	1	10
bin_3126	1	10
bin_3127	1	10
bin_3128	1	10
bin_3129	1	10
bin_3130	1	10
bin_3131	1	10
bin_3132	1	10
bin_3133	1	10
bin_3134	1	10
bin_3135	1	10
bin_3136	1	10
bin_3137	1	10
bin_3138	1	10
bin_3139	1	10
bin_3140	1	10
bin_3141	1	10
bin_3142	1	10
bin_3143	1	10
bin_3144	1	10
bin_3145	1	10
bin_3146	1	10
bin_3147	1	10
bin_3148	1	10
bin_3149	1	10
bin_3150	1	10
bin_3151	1	10
bin_3152	1	10
bin_3153	1	10
bin_3154	1	10
bin_3155	1	10
bin_3156	1	10
bin_3157	1	10
bin_3158	1	10
bin_3159	1	10
bin_3160	1	10
bin_3161	1	10
bin_3162	1	10
bin_3163	1	10
bin_3164	1	10
bin_3165	1	10
bin_3166	1	10
bin_3167	1	10
bin_3168	1	10
bin_3169	1	10
bin_3170	1	10
bin_3171	1	10
bin_3172	1	10
bin_3173	1	10
bin_3174	1	10
bin_3175	1	10
bin_3176	1	10
bin_3177	1	10
bin_3178	1	10
bin_3179	1	10
bin_3180	1	10
bin_3181	1	10
bin_3182	1	10
bin_3183	1	10
bin_3184	1	10
bin_3185	1	10
bin_3186	1	10
bin_3187	1	10
bin_3188	1	10
bin_3189	1	10
bin_3190	1	10
bin_3191	1	10
bin_3192	1	10
bin_3193	1	10
bin_3194	1	10
bin_3195	1	10
bin_3196	1	10
bin_3197	1	10
bin_3198	1	10
bin_3199	1	10
bin_3200	1	10
bin_3201	1	10
bin_3202	1	10
bin_3203	1	10
bin_3204	1	10
bin_3205	1	10
bin_3206	1	10
bin_3207	1	10
bin_3208	1	10
bin_3209	1	10
bin_3210	1	10
bin_3211	1	10
bin_3212	1	10
bin_3213	1	10
bin_3214	1	10
bin_3215	1	10
bin_3216	1	10
bin_3217	1	10
bin_3218	1	10
bin_3219	1	10
bin_3220	1	10
bin_3221	1	10
bin_3222	1	10
bin_3223	1	10
bin_3224	1	10
bin_3225	1	10
bin_3226	1	10
bin_3227	1	10
bin_3228	1	10
bin_3229	1	10
bin_3230	1	10
bin_3231	1	10
bin_3232	1	10
bin_3233	1	10
bin_3234	1	10
bin_3235	1	10
bin_3236	1	10
bin_3237	1	10
bin_3238	1	10
bin_3239	1	10
bin_3240	1	10
bin_3241	1	10
bin_3242	1	10
bin_3243	1	10
bin_3244	1	10
bin_3245	1	10
bin_3246	1	10
bin_3247	1	10
bin_3248	1	10
bin_3249	1	10
bin_3250	1	10
bin_3251	1	10
bin_3252	1	10
bin_3253	1	10
bin_3254	1	10
bin_3255	1	10
bin_3256	1	10
bin_3257	1	10
bin_3258	1	10
bin_3259	1	10
bin_3260	1	10
bin_3261	1	10
bin_3262	1	10
bin_3263	1	10
bin_3264	1	10
bin_3265	1	10
bin_3266	1	10
bin_3267	1	10
bin_3268	1	10
bin_3269	1	10
bin_3270	1	10
bin_3271	1	10
bin_3272	1	10
bin_3273	1	10
bin_3274	1	10
bin_3275	1	10
bin_3276	1	10
bin_3277	1	10
bin_3278	1	10
bin_3279	1	10
bin_3280	1	10
bin_3281	1	10
bin_3282	1	10
bin_3283	1	10
bin_3284	1	10
bin_3285	1	10
bin_3286	1	10
bin_3287	1	10
bin_3288	1	10
bin_3289	1	10
bin_3290	1	10
bin_3291	1	10
bin_3292	1	10
bin_3293	1	10
bin_3294	1	10
bin_3295	1	10
bin_3296	1	10
bin_3297	1	10
bin_3298	1	10
bin_3299	1	10
bin_3300	1	10
bin_3301	1	10
bin_3302	1	10
bin_3303	1	10
bin_3304	1	10
bin_3305	1	10
bin_3306	1	10
bin_3307	1	10
bin_3308	1	10
bin_3309	1	10
bin_3310	1	10
bin_3311	1	10
bin_3312	1	10
bin_3313	1	10
bin_3314	1	10
bin_3315	1	10
bin_3316	1	10
bin_3317	1	10
bin_3318	1	10
bin_3319	1	10
bin_3320	1	10
bin_3321	1	10
bin_3322	1	10
bin_3323	1	10
bin_3324	1	10
bin_3325	1	10
bin_3326	1	10
bin_3327	1	10
bin_3328	1	10
bin_3329	1	10
bin_3330	1	10
bin_3331	1	10
bin_3332	1	10
bin_3333	1	10
bin_3334	1	10
bin_3335	1	10
bin_3336	1	10
bin_3337	1	10
bin_3338	1	10
bin_3339	1	10
bin_3340	1	10
bin_3341	1	10
bin_3342	1	10
bin_3343	1	10
bin_3344	1	10
bin_3345	1	10
bin_3346	1	10
bin_3347	1	10
bin_3348	1	10
bin_3349	1	10
bin_3350	1	10
bin_3351	1	10
bin_3352	1	10
bin_3353	1	10
bin_3354	1	10
bin_3355	1	10
bin_3356	1	10
bin_3357	1	10
bin_3358	1	10
bin_3359	1	10
bin_3360	1	10
bin_3361	1	10
bin_3362	1	10
bin_3363	1	10
bin_3364	1	10
bin_3365	1	10
bin_3366	1	10
bin_3367	1	10
bin_3368	1	10
bin_3369	1	10
bin_3370	1	10
bin_3371	1	10
bin_3372	1	10
bin_3373	1	10
bin_3374	1	10
bin_3375	1	10
bin_3376	1	10
bin_3377	1	10
bin_3378	1	10
bin_3379	1	10
bin_3380	1	10
bin_3381	1	10
bin_3382	1	10
bin_3383	1	10
bin_3384	1	10
bin_3385	1	10
bin_3386	1	10
bin_3387	1	10
bin_3388	1	10
bin_3389	1	10
bin_3390	1	10
bin_3391	1	10
bin_3392	1	10
bin_3393	1	10
bin_3394	1	10
bin_3395	1	10
bin_3396	1	10
bin_3397	1	10
bin_3398	1	10
bin_3399	1	10
bin_3400	1	10
bin_3401	1	10
bin_3402	1	10
bin_3403	1	10
bin_3404	1	10
bin_3405	1	10
bin_3406	1	10
bin_3407	1	10
bin_3408	1	10
bin_3409	1	10
bin_3410	1	10
bin_3411	1	10
bin_3412	1	10
bin_3413	1	10
bin_3414	1	10
bin_3415	1	10
bin_3416	1	10
bin_3417	1	10
bin_3418	1	10
bin_3419	1	10
bin_3420	1	10
bin_3421	1	10
bin_3422	1	10
bin_3423	1	10
bin_3424	1	10
bin_3425	1	10
bin_3426	1	10
bin_3427	1	10
bin_3428	1	10
bin_3429	1	10
bin_3430	1	10
bin_3431	1	10
bin_3432	1	10
bin_3433	1	10
bin_3434	1	10
bin_3435	1	10
bin_3436	1	10
bin_3437	1	10
bin_3438	1	10
bin_3439	1	10
bin_3440	1	10
bin_3441	1	10
bin_3442	1	10
bin_3443	1	10
bin_3444	1	10
bin_3445	1	10
bin_3446	1	10
bin_3447	1	10
bin_3448	1	10
bin_3449	1	10
bin_3450	1	10
bin_3451	1	10
bin_3452	1	10
bin_3453	1	10
bin_3454	1	10
bin_3455	1	10
bin_3456	1	10
bin_3457	1	10
bin_3458	1	10
bin_3459	1	10
bin_3460	1	10
bin_3461	1	10
bin_3462	1	10
bin_3463	1	10
bin_3464	1	10
bin_3465	1	10
bin_3466	1	10
bin_3467	1	10
bin_3468	1	10
bin_3469	1	10
bin_3470	1	10
bin_3471	1	10
bin_3472	1	10
bin_3473	1	10
bin_3474	1	10
bin_3475	1	10
bin_3476	1	10
bin_3477	1	10
bin_3478	1	10
bin_3479	1	10
bin_3480	1	10
bin_3481	1	10
bin_3482	1	10
bin_3483	1	10
bin_3484	1	10
bin_3485	1	10
bin_3486	1	10
bin_3487	1	10
bin_3488	1	10
bin_3489	1	10
bin_3490	1	10
bin_3491	1	10
bin_3492	1	10
bin_3493	1	10
bin_3494	1	10
bin_3495	1	10
bin_3496	1	10
bin_3497	1	10
bin_3498	1	10
bin_3499	1	10
bin_3500	1	10
bin_3501	1	10
bin_3502	1	10
bin_3503	1	10
bin_3504	1	10
bin_3505	1	10
bin_3506	1	10
bin_3507	1	10
bin_3508	1	10
bin_3509	1	10
bin_3510	1	10
bin_3511	1	10
bin_3512	1	10
bin_3513	1	10
bin_3514	1	10
bin_3515	1	10
bin_3516	1	10
bin_3517	1	10
bin_3518	1	10
bin_3519	1	10
bin_3520	1	10
bin_3521	1	10
bin_3522	1	10
bin_3523	1	10
bin_3524	1	10
bin_3525	1	10
bin_3526	1	10
bin_3527	1	10
bin_3528	1	10
bin_3529	1	10
bin_3530	1	10
bin_3531	1	10
bin_3532	1	10
bin_3533	1	10
bin_3534	1	10
bin_3535	1	10
bin_3536	1	10
bin_3537	1	10
bin_3538	1	10
bin_3539	1	10
bin_3540	1	10
bin_3541	1	10
bin_3542	1	10
bin_3543	1	10
bin_3544	1	10
bin_3545	1	10
bin_3546	1	10
bin_3547	1	10
bin_3548	1	10
bin_3549	1	10
bin_3550	1	10
bin_3551	1	10
bin_3552	1	10
bin_3553	1	10
bin_3554	1	10
bin_3555	1	10
bin_3556	1	10
bin_3557	1	10
bin_3558	1	10
bin_3559	1	10
bin_3560	1	10
bin_3561	1	10
bin_3562	1	10
bin_3563	1	10
bin_3564	1	10
bin_3565	1	10
bin_3566	1	10
bin_3567	1	10
bin_3568	1	10
bin_3569	1	10
bin_3570	1	10
bin_3571	1	10
bin_3572	1	10
bin_3573	1	10
bin_3574	1	10
bin_3575	1	10
bin_3576	1	10
bin_3577	1	10
bin_3578	1	10
bin_3579	1	10
bin_3580	1	10
bin_3581	1	10
bin_3582	1	10
bin_3583	1	10
bin_3584	1	10
bin_3585	1	10
bin_3586	1	10
bin_3587	1	10
bin_3588	1	10
bin_3589	1	10
bin_3590	1	10
bin_3591	1	10
bin_3592	1	10
bin_3593	1	10
bin_3594	1	10
bin_3595	1	10
bin_3596	1	10
bin_3597	1	10
bin_3598	1	10
bin_3599	1	10
bin_3600	1	10
bin_3601	1	10
bin_3602	1	10
bin_3603	1	10
bin_3604	1	10
bin_3605	1	10
bin_3606	1	10
bin_3607	1	10
bin_3608	1	10
bin_3609	1	10
bin_3610	1	10
bin_3611	1	10
bin_3612	1	10
bin_3613	1	10
bin_3614	1	10
bin_3615	1	10
bin_3616	1	10
bin_3617	1	10
bin_3618	1	10
bin_3619	1	10
bin_3620	1	10
bin_3621	1	10
bin_3622	1	10
bin_3623	1	10
bin_3624	1	10
bin_3625	1	10
bin_3626	1	10
bin_3627	1	10
bin_3628	1	10
bin_3629	1	10
bin_3630	1	10
bin_3631	1	10
bin_3632	1	10
bin_3633	1	10
bin_3634	1	10
bin_3635	1	10
bin_3636	1	10
bin_3637	1	10
bin_3638	1	10
bin_3639	1	10
bin_3640	1	10
bin_3641	1	10
bin_3642	1	10
bin_3643	1	10
bin_3644	1	10
bin_3645	1	10
bin_3646	1	10
bin_3647	1	10
bin_3648	1	10
bin_3649	1	10
bin_3650	1	10
bin_3651	1	10
bin_3652	1	10
bin_3653	1	10
bin_3654	1	10
bin_3655	1	10
bin_3656	1	10
bin_3657	1	10
bin_3658	1	10
bin_3659	1	10
bin_3660	1	10
bin_3661	1	10
bin_3662	1	10
bin_3663	1	10
bin_3664	1	10
bin_3665	1	10
bin_3666	1	10
bin_3667	1	10
bin_3668	1	10
bin_3669	1	10
bin_3670	1	10
bin_3671	1	10
bin_3672	1	10
bin_3673	1	10
bin_3674	1	10
bin_3675	1	10
bin_3676	1	10
bin_3677	1	10
bin_3678	1	10
bin_3679	1	10
bin_3680	1	10
bin_3681	1	10
bin_3682	1	10
bin_3683	1	10
bin_3684	1	10
bin_3685	1	10
bin_3686	1	10
bin_3687	1	10
bin_3688	1	10
bin_3689	1	10
bin_3690	1	10
bin_3691	1	10
bin_3692	1	10
bin_3693	1	10
bin_3694	1	10
bin_3695	1	10
bin_3696	1	10
bin_3697	1	10
bin_3698	1	10
bin_3699	1	10
bin_3700	1	10
bin_3701	1	10
bin_3702	1	10
bin_3703	1	10
bin_3704	1	10
bin_3705	1	10
bin_3706	1	10
bin_3707	1	10
bin_3708	1	10
bin_3709	1	10
bin_3710	1	10
bin_3711	1	10
bin_3712	1	10
bin_3713	1	10
bin_3714	1	10
bin_3715	1	10
bin_3716	1	10
bin_3717	1	10
bin_3718	1	10
bin_3719	1	10
bin_3720	1	10
bin_3721	1	10
bin_3722	1	10
bin_3723	1	10
bin_3724	1	10
bin_3725	1	10
bin_3726	1	10
bin_3727	1	10
bin_3728	1	10
bin_3729	1	10
bin_3730	1	10
bin_3731	1	10
bin_3732	1	10
bin_3733	1	10
bin_3734	1	10
bin_3735	1	10
bin_3736	1	10
bin_3737	1	10
bin_3738	1	10
bin_3739	1	10
bin_3740	1	10
bin_3741	1	10
bin_3742	1	10
bin_3743	1	10
bin_3744	1	10
bin_3745	1	10
bin_3746	1	10
bin_3747	1	10
bin_3748	1	10
bin_3749	1	10
bin_3750	1	10
bin_3751	1	10
bin_3752	1	10
bin_3753	1	10
bin_3754	1	10
bin_3755	1	10
bin_3756	1	10
bin_3757	1	10
bin_3758	1	10
bin_3759	1	10
bin_3760	1	10
bin_3761	1	10
bin_3762	1	10
bin_3763	1	10
bin_3764	1	10
bin_3765	1	10
bin_3766	1	10
bin_3767	1	10
bin_3768	1	10
bin_3769	1	10
bin_3770	1	10
bin_3771	1	10
bin_3772	1	10
bin_3773	1	10
bin_3774	1	10
bin_3775	1	10
bin_3776	1	10
bin_3777	1	10
bin_3778	1	10
bin_3779	1	10
bin_3780	1	10
bin_3781	1	10
bin_3782	1	10
bin_3783	1	10
bin_3784	1	10
bin_3785	1	10
bin_3786	1	10
bin_3787	1	10
bin_3788	1	10
bin_3789	1	10
bin_3790	1	10
bin_3791	1	10
bin_3792	1	10
bin_3793	1	10
bin_3794	1	10
bin_3795	1	10
bin_3796	1	10
bin_3797	1	10
bin_3798	1	10
bin_3799	1	10
bin_3800	1	10
bin_3801	1	10
bin_3802	1	10
bin_3803	1	10
bin_3804	1	10
bin_3805	1	10
bin_3806	1	10
bin_3807	1	10
bin_3808	1	10
bin_3809	1	10
bin_3810	1	10
bin_3811	1	10
bin_3812	1	10
bin_3813	1	10
bin_3814	1	10
bin_3815	1	10
bin_3816	1	10
bin_3817	1	10
bin_3818	1	10
bin_3819	1	10
bin_3820	1	10
bin_3821	1	10
bin_3822	1	10
bin_3823	1	10
bin_3824	1	10
bin_3825	1	10
bin_3826	1	10
bin_3827	1	10
bin_3828	1	10
bin_3829	1	10
bin_3830	1	10
bin_3831	1	10
bin_3832	1	10
bin_3833	1	10
bin_3834	1	10
bin_3835	1	10
bin_3836	1	10
bin_3837	1	10
bin_3838	1	10
bin_3839	1	10
bin_3840	1	10
bin_3841	1	10
bin_3842	1	10
bin_3843	1	10
bin_3844	1	10
bin_3845	1	10
bin_3846	1	10
bin_3847	1	10
bin_3848	1	10
bin_3849	1	10
bin_3850	1	10
bin_3851	1	10
bin_3852	1	10
bin_3853	1	10
bin_3854	1	10
bin_3855	1	10
bin_3856	1	10
bin_3857	1	10
bin_3858	1	10
bin_3859	1	10
bin_3860	1	10
bin_3861	1	10
bin_3862	1	10
bin_3863	1	10
bin_3864	1	10
bin_3865	1	10
bin_3866	1	10
bin_3867	1	10
bin_3868	1	10
bin_3869	1	10
bin_3870	1	10
bin_3871	1	10
bin_3872	1	10
bin_3873	1	10
bin_3874	1	10
bin_3875	1	10
bin_3876	1	10
bin_3877	1	10
bin_3878	1	10
bin_3879	1	10
bin_3880	1	10
bin_3881	1	10
bin_3882	1	10
bin_3883	1	10
bin_3884	1	10
bin_3885	1	10
bin_3886	1	10
bin_3887	1	10
bin_3888	1	10
bin_3889	1	10
bin_3890	1	10
bin_3891	1	10
bin_3892	1	10
bin_3893	1	10
bin_3894	1	10
bin_3895	1	10
bin_3896	1	10
bin_3897	1	10
bin_3898	1	10
bin_3899	1	10
bin_3900	1	10
bin_3901	1	10
bin_3902	1	10
bin_3903	1	10
bin_3904	1	10
bin_3905	1	10
bin_3906	1	10
bin_3907	1	10
bin_3908	1	10
bin_3909	1	10
bin_3910	1	10
bin_3911	1	10
bin_3912	1	10
bin_3913	1	10
bin_3914	1	10
bin_3915	1	10
bin_3916	1	10
bin_3917	1	10
bin_3918	1	10
bin_3919	1	10
bin_3920	1	10
bin_3921	1	10
bin_3922	1	10
bin_3923	1	10
bin_3924	1	10
bin_3925	1	10
bin_3926	1	10
bin_3927	1	10
bin_3928	1	10
bin_3929	1	10
bin_3930	1	10
bin_3931	1	10
bin_3932	1	10
bin_3933	1	10
bin_3934	1	10
bin_3935	1	10
bin_3936	1	10
bin_3937	1	10
bin_3938	1	10
bin_3939	1	10
bin_3940	1	10
bin_3941	1	10
bin_3942	1	10
bin_3943	1	10
bin_3944	1	10
bin_3945	1	10
bin_3946	1	10
bin_3947	1	10
bin_3948	1	10
bin_3949	1	10
bin_3950	1	10
bin_3951	1	10
bin_3952	1	10
bin_3953	1	10
bin_3954	1	10
bin_3955	1	10
bin_3956	1	10
bin_3957	1	10
bin_3958	1	10
bin_3959	1	10
bin_3960	1	10
bin_3961	1	10
bin_3962	1	10
bin_3963	1	10
bin_3964	1	10
bin_3965	1	10
bin_3966	1	10
bin_3967	1	10
bin_3968	1	10
bin_3969	1	10
bin_3970	1	10
bin_3971	1	10
bin_3972	1	10
bin_3973	1	10
bin_3974	1	10
bin_3975	1	10
bin_3976	1	10
bin_3977	1	10
bin_3978	1	10
bin_3979	1	10
bin_3980	1	10
bin_3981	1	10
bin_3982	1	10
bin_3983	1	10
bin_3984	1	10
bin_3985	1	10
bin_3986	1	10
bin_3987	1	10
bin_3988	1	10
bin_3989	1	10
bin_3990	1	10
bin_3991	1	10
bin_3992	1	10
bin_3993	1	10
bin_3994	1	10
bin_3995	1	10
bin_3996	1	10
bin_3997	1	10
bin_3998	1	10
bin_3999	1	10
bin_4000	1	10
bin_4001	1	10
bin_4002	1	10
bin_4003	1	10
bin_4004	1	10
bin_4005	1	10
bin_4006	1	10
bin_4007	1	10
bin_4008	1	10
bin_4009	1	10
bin_4010	1	10
bin_4011	1	10
bin_4012	1	10
bin_4013	1	10
bin_4014	1	10
bin_4015	1	10
bin_4016	1	10
bin_4017	1	10
bin_4018	1	10
bin_4019	1	10
bin_4020	1	10
bin_4021	1	10
bin_4022	1	10
bin_4023	1	10
bin_4024	1	10
bin_4025	1	10
bin_4026	1	10
bin_4027	1	10
bin_4028	1	10
bin_4029	1	10
bin_4030	1	10
bin_4031	1	10
bin_4032	1	10
bin_4033	1	10
bin_4034	1	10
bin_4035	1	10
bin_4036	1	10
bin_4037	1	10
bin_4038	1	10
bin_4039	1	10
bin_4040	1	10
bin_4041	1	10
bin_4042	1	10
bin_4043	1	10
bin_4044	1	10
bin_4045	1	10
bin_4046	1	10
bin_4047	1	10
bin_4048	1	10
bin_4049	1	10
bin_4050	1	10
bin_4051	1	10
bin_4052	1	10
bin_4053	1	10
bin_4054	1	10
bin_4055	1	10
bin_4056	1	10
bin_4057	1	10
bin_4058	1	10
bin_4059	1	10
bin_4060	1	10
bin_4061	1	10
bin_4062	1	10
bin_4063	1	10
bin_4064	1	10
bin_4065	1	10
bin_4066	1	10
bin_4067	1	10
bin_4068	1	10
bin_4069	1	10
bin_4070	1	10
bin_4071	1	10
bin_4072	1	10
bin_4073	1	10
bin_4074	1	10
bin_4075	1	10
bin_4076	1	10
bin_4077	1	10
bin_4078	1	10
bin_4079	1	10
bin_4080	1	10
bin_4081	1	10
bin_4082	1	10
bin_4083	1	10
bin_4084	1	10
bin_4085	1	10
bin_4086	1	10
bin_4087	1	10
bin_4088	1	10
bin_4089	1	10
bin_4090	1	10
bin_4091	1	10
bin_4092	1	10
bin_4093	1	10
bin_4094	1	10
bin_4095	1	10
bin_4096	1	10
bin_4097	1	10
bin_4098	1	10
bin_4099	1	10
bin_4100	1	10
bin_4101	1	10
bin_4102	1	10
bin_4103	1	10
bin_4104	1	10
bin_4105	1	10
bin_4106	1	10
bin_4107	1	10
bin_4108	1	10
bin_4109	1	10
bin_4110	1	10
bin_4111	1	10
bin_4112	1	10
bin_4113	1	10
bin_4114	1	10
bin_4115	1	10
bin_4116	1	10
bin_4117	1	10
bin_4118	1	10
bin_4119	1	10
bin_4120	1	10
bin_4121	1	10
bin_4122	1	10
bin_4123	1	10
bin_4124	1	10
bin_4125	1	10
bin_4126	1	10
bin_4127	1	10
bin_4128	1	10
bin_4129	1	10
bin_4130	1	10
bin_4131	1	10
bin_4132	1	10
bin_4133	1	10
bin_4134	1	10
bin_4135	1	10
bin_4136	1	10
bin_4137	1	10
bin_4138	1	10
bin_4139	1	10
bin_4140	1	10
bin_4141	1	10
bin_4142	1	10
bin_4143	1	10
bin_4144	1	10
bin_4145	1	10
bin_4146	1	10
bin_4147	1	10
bin_4148	1	10
bin_4149	1	10
bin_4150	1	10
bin_4151	1	10
bin_4152	1	10
bin_4153	1	10
bin_4154	1	10
bin_4155	1	10
bin_4156	1	10
bin_4157	1	10
bin_4158	1	10
bin_4159	1	10
bin_4160	1	10
bin_4161	1	10
bin_4162	1	10
bin_4163	1	10
bin_4164	1	10
bin_4165	1	10
bin_4166	1	10
bin_4167	1	10
bin_4168	1	10
bin_4169	1	10
bin_4170	1	10
bin_4171	1	10
bin_4172	1	10
bin_4173	1	10
bin_4174	1	10
bin_4175	1	10
bin_4176	1	10
bin_4177	1	10
bin_4178	1	10
bin_4179	1	10
bin_4180	1	10
bin_4181	1	10
bin_4182	1	10
bin_4183	1	10
bin_4184	1	10
bin_4185	1	10
bin_4186	1	10
bin_4187	1	10
bin_4188	1	10
bin_4189	1	10
bin_4190	1	10
bin_4191	1	10
bin_4192	1	10
bin_4193	1	10
bin_4194	1	10
bin_4195	1	10
bin_4196	1	10
bin_4197	1	10
bin_4198	1	10
bin_4199	1	10
bin_4200	1	10
bin_4201	1	10
bin_4202	1	10
bin_4203	1	10
bin_4204	1	10
bin_4205	1	10
bin_4206	1	10
bin_4207	1	10
bin_4208	1	10
bin_4209	1	10
bin_4210	1	10
bin_4211	1	10
bin_4212	1	10
bin_4213	1	10
bin_4214	1	10
bin_4215	1	10
bin_4216	1	10
bin_4217	1	10
bin_4218	1	10
bin_4219	1	10
bin_4220	1	10
bin_4221	1	10
bin_4222	1	10
bin_4223	1	10
bin_4224	1	10
bin_4225	1	10
bin_4226	1	10
bin_4227	1	10
bin_4228	1	10
bin_4229	1	10
bin_4230	1	10
bin_4231	1	10
bin_4232	1	10
bin_4233	1	10
bin_4234	1	10
bin_4235	1	10
bin_4236	1	10
bin_4237	1	10
bin_4238	1	10
bin_4239	1	10
bin_4240	1	10
bin_4241	1	10
bin_4242	1	10
bin_4243	1	10
bin_4244	1	10
bin_4245	1	10
bin_4246	1	10
bin_4247	1	10
bin_4248	1	10
bin_4249	1	10
bin_4250	1	10
bin_4251	1	10
bin_4252	1	10
bin_4253	1	10
bin_4254	1	10
bin_4255	1	10
bin_4256	1	10
bin_4257	1	10
bin_4258	1	10
bin_4259	1	10
bin_4260	1	10
bin_4261	1	10
bin_4262	1	10
bin_4263	1	10
bin_4264	1	10
bin_4265	1	10
bin_4266	1	10
bin_4267	1	10
bin_4268	1	10
bin_4269	1	10
bin_4270	1	10
bin_4271	1	10
bin_4272	1	10
bin_4273	1	10
bin_4274	1	10
bin_4275	1	10
bin_4276	1	10
bin_4277	1	10
bin_4278	1	10
bin_4279	1	10
bin_4280	1	10
bin_4281	1	10
bin_4282	1	10
bin_4283	1	10
bin_4284	1	10
bin_4285	1	10
bin_4286	1	10
bin_4287	1	10
bin_4288	1	10
bin_4289	1	10
bin_4290	1	10
bin_4291	1	10
